control_zone_id,month_id,biomass,hydropower,wind_offshore,wind_onshore,photovoltaics,other_renewable,lignite,hard_coal,fossil_gas,hydro_pumped_storage,other_conventional,nuclear
4,100,434160.0,363300.25,0.0,249195.75,692968.0,8640.0,0.0,630108.75,160580.5,243097.0,99090.75,310065.5
4,101,448632.0,465162.5,0.0,215857.5,964579.25,8928.0,0.0,339983.75,146932.0,245885.75,94101.25,0.0
4,102,434160.0,383370.5,0.0,178509.5,1199195.25,8640.0,0.0,305923.5,139348.0,229483.25,92298.75,0.0
4,103,448632.0,365509.25,0.0,254230.5,1040000.5,8928.0,0.0,358540.0,161394.0,221744.75,94302.5,0.0
4,104,448632.0,402772.25,0.0,231021.5,856763.75,8928.0,0.0,438513.0,140467.75,233208.25,96615.5,0.0
4,105,434160.0,378683.5,0.0,163152.25,891641.0,8640.0,0.0,507875.25,137527.5,173624.0,90720.75,0.0
4,106,449235.0,309956.5,0.0,359053.5,502238.75,8940.0,0.0,683503.0,174539.25,185740.25,96756.0,0.0
4,107,434160.0,425298.5,0.0,538441.5,193208.0,4530.0,0.0,942366.75,176647.5,200745.75,96517.0,0.0
4,108,448632.0,448433.5,0.0,512279.5,151261.5,4464.0,0.0,896821.5,181015.0,208270.0,107691.75,0.0
4,109,343802.75,529559.5,0.0,444781.75,250963.75,7440.0,0.0,889804.0,276184.75,244165.25,71442.0,0.0
4,110,316038.25,449827.25,0.0,450137.13,372169.5,6960.0,0.0,509491.0,256806.75,237349.25,55415.0,0.0
4,111,322629.25,467336.25,0.0,302995.0,650951.75,7430.0,0.0,353313.0,249067.25,240366.25,58698.75,0.0
4,112,302551.5,477735.75,0.0,315352.0,890199.25,7200.0,0.0,304099.75,235948.75,234731.5,59455.25,0.0
4,113,292144.25,556625.75,0.0,200617.25,1068801.75,7440.0,0.0,367804.25,238296.5,254509.0,64296.75,0.0
4,114,266099.5,540292.5,0.0,181380.75,1122308.75,7200.0,0.0,340788.0,226014.5,333500.75,60787.5,0.0
4,115,267448.0,579915.0,0.0,137669.75,1256555.25,7440.0,0.0,255263.5,231825.25,313057.25,65979.0,0.0
4,116,270514.75,416307.0,0.0,108114.25,1233401.0,7440.0,0.0,463449.0,228935.25,304063.75,90989.0,0.0
4,117,265608.75,396926.0,0.0,304762.0,818345.0,7200.0,0.0,648540.75,221173.75,197562.75,100206.25,0.0
4,118,300372.5,481898.5,0.0,211453.5,486025.75,7450.0,0.0,909298.0,235200.75,278435.75,66773.75,0.0
4,119,318158.75,324018.75,0.0,304413.25,265191.75,7200.0,0.0,1480861.5,244733.5,214956.5,68651.25,0.0
4,120,338270.0,422129.5,0.0,369116.75,208610.75,7440.0,0.0,1367305.25,275054.0,220434.75,63297.75,0.0
4,121,346988.0,462674.5,0.0,429510.25,319740.5,7440.0,0.0,1544895.75,302120.0,288217.5,105636.25,0.0
4,122,309420.0,374500.25,0.0,204509.0,429512.75,6720.0,0.0,1578283.75,250177.75,242137.0,83332.75,0.0
4,123,335358.0,304974.25,0.0,201665.0,929584.5,7430.0,0.0,1173617.75,253641.25,235617.5,91033.5,0.0
