day_id,price
2138,45.06
2139,40.96
2140,40.73
2141,36.48
2142,7.3
2143,28.49
2144,38.89
2145,36.36
2146,26.39
2147,43.26
2148,30.3
2149,29.97
2150,43.63
2151,42.03
2152,46.87
2153,56.55
2154,64.73
2155,46.88
2156,45.28
2157,52.22
2158,53.71
2159,73.99
2160,48.0
2161,41.78
2162,46.39
2163,42.75
2164,44.73
2165,61.08
2166,75.03
2167,69.39
2168,45.8
2169,45.72
2170,43.17
2171,42.99
2172,50.4
2173,50.06
2174,44.58
2175,42.51
2176,32.52
2177,40.0
2178,38.78
2179,27.69
2180,43.9
2181,24.33
2182,34.92
2183,19.15
2184,-13.45
2185,39.21
2186,46.21
2187,47.07
2188,46.7
2189,48.4
2190,50.56
2191,38.62
2192,48.02
2193,55.34
2194,52.68
2195,70.93
2196,78.34
2197,59.32
2198,52.16
2199,48.15
2200,46.1
2201,42.47
2202,70.58
2203,72.89
2204,55.85
2205,54.0
2206,55.95
2207,44.95
2208,36.28
2209,30.07
2210,42.53
2211,51.72
2212,49.17
2213,60.84
2214,61.37
2215,57.99
2216,55.31
2217,49.68
2218,48.48
2219,48.23
2220,57.47
2221,54.62
2222,44.53
2223,52.04
2224,51.39
2225,36.38
2226,19.38
2227,43.52
2228,64.32
2229,72.21
2230,79.3
2231,62.13
2232,53.22
2233,45.89
2234,50.75
2235,52.43
2236,49.66
2237,45.4
2238,47.71
2239,34.05
2240,32.92
2241,49.9
2242,45.58
2243,38.13
2244,46.16
2245,47.63
2246,44.94
2247,42.07
2248,49.76
2249,53.5
2250,51.91
2251,54.08
2252,53.6
2253,44.71
2254,44.82
2255,61.61
2256,60.92
2257,50.82
2258,27.43
2259,22.29
2260,11.93
2261,15.75
2262,49.28
2263,56.01
2264,57.65
2265,64.86
2266,56.45
2267,51.34
2268,35.42
2269,60.48
2270,62.33
2271,55.54
2272,58.85
2273,51.37
2274,24.69
2275,18.25
2276,40.81
2277,55.73
2278,58.72
2279,52.29
2280,36.5
2281,39.56
2282,27.69
2283,-17.0
2284,35.38
2285,50.32
2286,57.58
2287,53.92
2288,58.81
2289,48.69
2290,62.72
2291,57.52
2292,69.49
2293,66.98
2294,63.04
2295,61.2
2296,62.63
2297,75.67
2298,75.77
2299,59.88
2300,45.9
2301,61.73
2302,52.91
2303,37.48
2304,61.92
2305,59.51
2306,61.72
2307,59.44
2308,69.15
2309,56.68
2310,43.81
2311,62.43
2312,30.26
2313,31.81
2314,64.97
2315,71.3
2316,50.74
2317,3.62
2318,57.46
2319,72.17
2320,68.75
2321,62.74
2322,71.8
2323,60.2
2324,39.87
2325,73.7
2326,74.18
2327,77.71
2328,69.99
2329,31.34
2330,-7.04
2331,21.15
2332,31.65
2333,59.78
2334,65.61
2335,71.77
2336,73.6
2337,56.49
2338,37.85
2339,67.46
2340,68.25
2341,66.69
2342,61.96
2343,71.8
2344,62.56
2345,59.44
2346,77.34
2347,76.92
2348,76.74
2349,78.83
2350,78.1
2351,39.18
2352,19.4
2353,74.22
2354,82.61
2355,85.0
2356,77.51
2357,80.12
2358,70.1
2359,58.43
2360,77.63
2361,84.59
2362,92.84
2363,94.83
2364,89.73
2365,79.88
2366,64.96
2367,88.73
2368,91.65
2369,92.38
2370,89.39
2371,96.58
2372,83.6
2373,82.96
2374,93.84
2375,80.68
2376,99.11
2377,109.04
2378,91.42
2379,80.45
2380,77.74
2381,93.45
2382,95.02
2383,87.39
2384,89.74
2385,84.96
2386,61.69
2387,45.78
2388,89.21
2389,91.69
2390,89.99
2391,87.56
2392,88.8
2393,75.76
2394,60.71
2395,88.5
2396,87.22
2397,79.42
2398,46.1
2399,64.81
2400,29.82
2401,58.54
2402,80.1
2403,96.51
2404,98.17
2405,94.51
2406,71.6
2407,61.51
2408,5.63
2409,67.59
2410,90.77
2411,100.76
2412,106.54
2413,94.9
2414,63.37
2415,61.94
2416,67.6
2417,57.39
2418,78.64
2419,91.62
2420,102.18
2421,91.46
2422,78.05
2423,93.88
2424,95.4
2425,84.31
2426,92.62
2427,95.91
2428,84.72
2429,80.74
2430,106.57
2431,110.05
2432,111.86
2433,118.19
2434,110.53
2435,106.88
2436,97.63
2437,127.82
2438,127.98
2439,124.78
2440,130.23
2441,138.29
2442,129.02
2443,105.22
2444,141.32
2445,143.24
2446,168.21
2447,158.94
2448,156.96
2449,133.76
2450,94.1
2451,150.7
2452,149.89
2453,145.98
2454,73.16
2455,108.98
2456,127.59
2457,125.72
2458,143.22
2459,155.09
2460,133.31
2461,112.57
2462,100.33
2463,104.06
2464,40.96
2465,158.12
2466,159.73
2467,184.12
2468,302.53
2469,203.89
2470,139.49
2471,144.34
2472,167.84
2473,167.43
2474,188.24
2475,167.81
2476,116.65
2477,156.78
2478,142.16
2479,189.72
2480,153.46
2481,60.11
2482,61.5
2483,71.87
2484,139.38
2485,99.41
2486,173.65
2487,178.02
2488,143.84
2489,153.54
2490,112.97
2491,84.15
2492,61.45
2493,95.49
2494,204.11
2495,193.14
2496,172.11
2497,160.09
2498,76.76
2499,35.41
2500,177.41
2501,163.14
2502,176.26
2503,190.43
2504,166.9
2505,156.9
2506,169.3
2507,227.96
2508,237.47
2509,180.6
2510,139.9
2511,131.63
2512,110.22
2513,144.84
2514,233.17
2515,241.87
2516,273.89
2517,243.35
2518,188.38
2519,202.9
2520,201.17
2521,265.96
2522,123.84
2523,91.0
2524,195.04
2525,149.97
2526,196.26
2527,157.71
2528,265.39
2529,216.19
2530,184.06
2531,277.88
2532,239.78
2533,237.35
2534,183.12
2535,264.66
2536,295.82
2537,295.2
2538,344.3
2539,338.14
2540,259.51
2541,119.67
2542,331.37
2543,431.97
2544,416.72
2545,300.73
2546,196.21
2547,198.29
2548,172.46
2549,148.83
2550,104.23
2551,155.6
2552,73.26
2553,12.13
2554,82.58
2555,47.35
2556,76.11
2557,153.92
2558,107.87
2559,194.1
2560,167.18
2561,165.9
2562,146.56
2563,261.55
2564,255.41
2565,233.32
2566,180.16
2567,178.76
2568,216.0
2569,133.1
2570,129.31
2571,235.87
2572,172.18
2573,117.7
2574,159.27
2575,175.76
2576,193.69
2577,245.94
2578,297.29
2579,234.98
2580,120.71
2581,174.35
2582,92.13
2583,55.3
2584,195.2
2585,150.25
2586,140.22
2587,193.56
2588,132.37
2589,88.89
2590,52.78
2591,84.68
2592,137.81
2593,165.89
2594,192.82
2595,184.58
2596,143.05
2597,83.58
2598,102.22
2599,155.0
2600,117.38
2601,68.64
2602,117.63
2603,39.62
2604,67.28
2605,75.42
2606,123.24
2607,130.09
2608,123.39
2609,119.96
2610,225.43
2611,182.41
2612,208.3
2613,241.4
2614,278.78
2615,338.2
2616,358.78
2617,344.4
2618,340.8
2619,410.1
2620,487.57
2621,446.25
2622,279.15
2623,80.44
2624,124.25
2625,115.1
2626,281.44
2627,300.54
2628,245.3
2629,225.41
2630,228.9
2631,130.95
2632,49.04
2633,205.75
2634,236.49
2635,236.53
2636,238.0
2637,244.38
2638,189.55
2639,200.59
2640,221.57
2641,250.18
2642,271.03
2643,209.19
2644,160.13
2645,166.4
2646,172.89
2647,75.33
2648,183.02
2649,121.33
2650,74.15
2651,120.87
2652,59.83
2653,74.65
2654,223.62
2655,184.59
2656,222.52
2657,227.71
2658,192.96
2659,149.22
2660,108.82
2661,120.23
2662,213.0
2663,203.25
2664,199.5
2665,172.49
2666,93.31
2667,108.54
2668,223.46
2669,238.47
2670,222.21
2671,230.15
2672,228.02
2673,201.27
2674,194.74
2675,219.02
2676,218.16
2677,231.29
2678,234.49
2679,225.36
2680,201.43
2681,171.82
2682,216.81
2683,183.32
2684,159.09
2685,169.12
2686,168.79
2687,152.97
2688,149.03
2689,211.58
2690,225.75
2691,206.97
2692,210.81
2693,209.23
2694,103.36
2695,166.03
2696,188.14
2697,162.95
2698,177.5
2699,67.93
2700,46.77
2701,36.85
2702,156.34
2703,225.99
2704,210.17
2705,215.29
2706,188.87
2707,184.55
2708,162.49
2709,141.58
2710,91.33
2711,183.88
2712,190.35
2713,185.49
2714,185.75
2715,134.7
2716,116.96
2717,165.56
2718,194.98
2719,211.83
2720,201.97
2721,255.43
2722,195.4
2723,154.65
2724,267.37
2725,288.59
2726,323.34
2727,295.08
2728,274.3
2729,240.39
2730,201.67
2731,316.65
2732,331.52
2733,315.54
2734,325.48
2735,314.38
2736,218.92
2737,200.11
2738,293.89
2739,318.37
2740,303.54
2741,213.22
2742,295.92
2743,148.14
2744,115.16
2745,372.59
2746,377.66
2747,352.16
2748,367.38
2749,329.92
2750,174.81
2751,221.86
2752,396.07
2753,397.09
2754,332.7
2755,396.73
2756,377.45
2757,324.99
2758,260.63
2759,309.81
2760,316.57
2761,424.49
2762,473.25
2763,438.65
2764,380.77
2765,317.79
2766,424.62
2767,380.51
2768,384.83
2769,414.16
2770,380.31
2771,273.81
2772,214.92
2773,359.55
2774,344.87
2775,335.08
2776,368.15
2777,436.8
2778,377.74
2779,330.46
2780,426.6
2781,490.79
2782,551.95
2783,563.76
2784,515.1
2785,457.97
2786,364.13
2787,563.81
2788,605.13
2789,624.34
2790,599.83
2791,699.44
2792,607.84
2793,401.03
2794,658.41
2795,660.24
2796,604.49
2797,571.2
2798,422.25
2799,287.75
2800,242.71
2801,357.45
2802,417.27
2803,462.47
2804,443.52
2805,345.7
2806,404.32
2807,391.49
2808,408.03
2809,392.37
2810,455.81
2811,369.37
2812,201.2
2813,68.77
2814,77.93
2815,261.68
2816,363.43
2817,379.94
2818,387.89
2819,368.33
2820,351.11
2821,276.5
2822,245.92
2823,310.21
2824,386.2
2825,417.14
2826,315.49
2827,82.82
2828,114.75
2829,209.35
2830,246.31
2831,103.19
2832,100.8
2833,163.89
2834,145.34
2835,146.72
2836,162.09
2837,259.87
2838,282.54
2839,257.46
2840,260.65
2841,156.63
2842,95.86
2843,152.61
2844,183.18
2845,168.45
2846,140.22
2847,163.45
2848,139.87
2849,95.75
2850,80.62
2851,105.4
2852,121.4
2853,124.69
2854,105.52
2855,101.06
2856,116.54
2857,145.22
2858,68.86
2859,71.97
2860,103.01
2861,178.54
2862,132.29
2863,51.09
2864,76.1
2865,95.15
2866,126.72
2867,137.25
2868,125.38
2869,162.25
2870,144.88
2871,160.8
2872,177.29
2873,143.76
2874,99.9
2875,171.03
2876,198.62
2877,210.28
2878,253.82
2879,203.88
2880,177.98
2881,237.46
2882,257.93
2883,239.17
2884,146.65
2885,291.64
2886,371.64
2887,393.7
2888,394.35
2889,339.2
2890,281.92
2891,268.5
2892,341.26
2893,386.44
2894,324.83
2895,387.53
2896,411.04
2897,354.64
2898,326.77
2899,433.93
2900,444.48
2901,443.88
2902,396.96
2903,411.31
2904,268.97
2905,189.76
2906,191.93
2907,185.82
2908,214.6
2909,192.64
2910,185.89
2911,111.87
2912,106.01
2913,40.53
2914,91.73
2915,45.9
2916,13.58
2917,14.63
2918,-0.79
2919,14.91
2920,123.82
2921,145.95
2922,58.94
2923,107.46
2924,117.47
2925,88.81
2926,68.94
2927,129.29
2928,123.13
2929,84.08
2930,70.74
2931,66.64
2932,29.34
2933,9.26
2934,128.75
2935,133.57
2936,143.76
2937,148.21
2938,180.66
2939,144.39
2940,151.15
2941,202.73
2942,202.69
2943,181.74
2944,167.67
2945,168.76
2946,144.7
2947,123.59
2948,74.21
2949,117.32
2950,93.08
2951,136.15
2952,102.61
2953,146.01
2954,131.37
2955,172.96
2956,172.92
2957,152.1
2958,132.54
2959,125.92
2960,106.27
2961,136.31
2962,163.5
2963,154.49
2964,143.52
2965,136.73
2966,81.15
2967,94.67
2968,114.05
2969,61.42
2970,122.45
2971,148.65
2972,146.12
2973,118.3
2974,89.29
2975,109.82
2976,152.27
2977,148.05
2978,142.97
2979,144.31
2980,136.76
2981,107.47
2982,121.79
2983,150.67
2984,106.87
2985,138.89
2986,127.2
2987,115.61
2988,98.61
2989,95.53
2990,37.14
2991,71.48
2992,127.72
2993,105.57
2994,92.35
2995,109.34
2996,111.99
2997,125.17
2998,115.05
2999,80.18
3000,74.71
3001,53.12
3002,14.67
3003,70.62
3004,92.32
3005,113.15
3006,116.54
3007,81.44
3008,97.59
3009,55.77
3010,67.33
3011,114.8
3012,132.07
3013,140.97
3014,124.28
3015,108.63
3016,116.89
3017,105.05
3018,39.97
3019,59.99
3020,107.69
3021,108.41
3022,128.8
3023,106.8
3024,110.1
3025,124.24
3026,108.23
3027,87.52
3028,111.71
3029,89.47
3030,84.47
3031,85.8
3032,104.6
3033,101.0
3034,110.72
3035,112.09
3036,106.0
3037,100.65
3038,68.29
3039,87.55
3040,106.1
3041,107.8
3042,97.5
3043,96.05
3044,89.52
3045,66.98
3046,96.37
3047,94.64
3048,107.89
3049,116.14
3050,100.51
3051,78.35
3052,72.0
3053,113.84
3054,79.3
3055,78.58
3056,86.73
3057,87.28
3058,46.81
3059,28.46
3060,97.33
3061,72.79
3062,102.27
3063,81.65
3064,69.98
3065,62.67
3066,26.55
3067,21.45
3068,87.74
3069,72.32
3070,72.9
3071,81.02
3072,56.37
3073,49.67
3074,90.76
3075,98.14
3076,100.93
3077,84.52
3078,86.68
3079,55.13
3080,40.75
3081,96.4
3082,90.03
3083,102.94
3084,120.31
3085,127.52
3086,104.54
3087,93.02
3088,116.97
3089,121.15
3090,123.47
3091,125.71
3092,106.41
3093,81.82
3094,75.48
3095,97.49
3096,101.95
3097,112.52
3098,118.08
3099,110.03
3100,66.41
3101,-53.87
3102,53.22
3103,85.12
3104,69.8
3105,107.2
3106,102.97
3107,82.19
3108,89.33
3109,113.99
3110,105.96
3111,87.51
3112,97.71
3113,96.97
3114,33.32
3115,14.53
3116,81.92
3117,106.46
3118,97.32
3119,96.51
3120,104.4
3121,76.73
3122,30.92
3123,90.53
3124,104.15
3125,95.24
3126,93.91
3127,95.92
3128,76.68
3129,31.75
3130,70.97
3131,79.43
3132,68.29
3133,45.41
3134,98.59
3135,90.31
3136,57.91
3137,19.44
3138,12.06
3139,88.35
3140,102.17
3141,100.44
3142,80.14
3143,65.21
3144,103.37
3145,93.56
3146,110.81
3147,111.36
3148,108.99
3149,84.79
3150,90.12
3151,121.11
3152,123.15
3153,146.55
3154,146.95
3155,116.26
3156,96.52
3157,101.9
3158,118.67
3159,122.9
3160,114.93
3161,104.3
3162,108.57
3163,95.13
3164,82.65
3165,108.45
3166,103.54
3167,105.62
3168,100.99
3169,108.23
3170,91.51
3171,85.3
3172,152.87
3173,131.45
3174,109.94
3175,120.47
3176,108.19
3177,95.2
3178,87.62
3179,95.3
3180,37.52
3181,49.46
3182,103.06
3183,103.98
3184,99.52
3185,68.82
3186,105.8
3187,128.77
3188,124.48
3189,112.52
3190,105.27
3191,91.5
3192,74.04
3193,118.15
3194,22.95
3195,69.49
3196,101.61
3197,71.6
3198,44.95
3199,90.64
3200,116.01
3201,112.39
3202,59.79
3203,122.71
3204,68.41
3205,26.53
3206,39.62
3207,133.7
3208,130.12
3209,98.44
3210,93.41
3211,87.24
3212,54.32
3213,63.95
3214,125.02
3215,117.99
3216,124.31
3217,121.35
3218,118.35
3219,83.37
3220,23.03
3221,92.89
3222,104.95
3223,62.89
3224,59.77
3225,56.57
3226,24.82
3227,29.91
3228,72.04
3229,99.75
3230,89.72
3231,97.22
3232,94.05
3233,96.79
3234,97.99
3235,94.89
3236,65.51
3237,102.41
3238,117.63
3239,121.34
3240,91.4
3241,38.2
3242,106.08
3243,123.3
3244,109.69
3245,61.64
3246,63.87
3247,94.6
3248,116.35
3249,114.51
3250,121.94
3251,140.02
3252,168.76
3253,156.4
3254,116.41
3255,104.72
3256,111.76
3257,114.39
3258,129.54
3259,116.6
3260,103.68
3261,78.41
3262,55.87
3263,79.05
3264,106.06
3265,93.04
3266,107.12
3267,93.24
3268,70.7
3269,50.72
3270,77.97
3271,76.29
3272,62.0
3273,25.28
3274,22.66
3275,30.74
3276,-3.37
3277,0.41
3278,16.62
3279,60.8
3280,16.67
3281,6.36
3282,34.06
3283,9.9
3284,16.18
3285,53.07
3286,45.21
3287,85.41
3288,91.37
3289,88.72
3290,86.33
3291,102.23
3292,109.39
3293,111.84
3294,109.65
3295,106.04
3296,74.57
3297,76.15
3298,86.5
3299,101.14
3300,99.61
3301,92.74
3302,78.51
3303,73.66
3304,50.26
3305,49.84
3306,52.28
3307,33.12
3308,78.02
3309,59.23
3310,68.35
3311,59.28
3312,81.03
3313,77.97
3314,76.0
3315,72.04
3316,61.66
3317,35.97
3318,14.78
3319,35.84
3320,45.29
3321,79.16
3322,88.7
3323,70.52
3324,72.13
3325,61.96
3326,74.75
3327,72.23
3328,68.16
3329,70.5
3330,61.06
3331,66.65
3332,53.18
3333,65.29
3334,63.22
3335,57.57
3336,50.92
3337,43.74
3338,57.2
3339,61.09
3340,66.27
3341,73.84
3342,71.82
3343,63.2
3344,71.01
3345,64.22
3346,60.47
3347,75.89
3348,74.6
3349,82.84
3350,76.32
3351,62.33
3352,45.61
3353,34.0
3354,71.67
3355,86.47
3356,72.46
3357,67.06
3358,55.9
3359,50.36
3360,61.81
3361,81.25
3362,81.57
3363,91.34
3364,81.39
3365,68.54
3366,37.58
3367,25.87
3368,84.56
3369,66.14
3370,76.3
3371,51.35
3372,37.76
3373,53.25
3374,55.45
3375,35.88
3376,33.35
3377,87.37
3378,64.53
3379,46.59
3380,29.74
3381,20.76
3382,84.87
3383,57.99
3384,69.91
3385,58.81
3386,60.95
3387,13.82
3388,16.75
3389,70.19
3390,56.26
3391,102.01
3392,95.82
3393,58.82
3394,58.24
3395,55.15
3396,98.53
3397,97.76
3398,94.3
3399,90.63
3400,86.44
3401,62.17
3402,12.99
3403,80.8
3404,69.38
3405,4.39
3406,36.42
3407,77.81
3408,75.15
3409,54.16
3410,93.18
3411,93.04
3412,91.82
3413,61.86
3414,75.99
3415,53.65
3416,1.78
3417,46.41
3418,27.68
3419,42.93
3420,49.56
3421,69.01
3422,55.8
3423,52.5
3424,64.98
3425,79.81
3426,85.84
3427,93.87
3428,102.19
3429,72.26
3430,57.93
3431,106.88
3432,90.75
3433,79.18
3434,97.45
3435,89.22
3436,58.95
3437,23.24
3438,117.14
3439,107.23
3440,81.72
3441,86.37
3442,83.15
3443,45.97
3444,27.26
3445,92.65
3446,61.63
3447,91.19
3448,94.78
3449,78.4
3450,7.64
3451,21.4
3452,94.34
3453,96.2
3454,84.31
3455,93.8
3456,97.14
3457,52.22
3458,50.05
3459,92.09
3460,75.6
3461,103.01
3462,91.79
3463,63.05
3464,70.55
3465,43.77
3466,91.89
3467,85.68
3468,87.62
3469,28.1
3470,36.99
3471,7.36
3472,21.65
3473,88.42
3474,77.69
3475,79.01
3476,91.27
3477,90.6
3478,28.69
3479,24.38
3480,77.67
3481,50.3
3482,76.38
3483,90.74
3484,85.9
3485,61.99
3486,54.33
3487,91.23
3488,79.51
3489,65.86
3490,79.28
3491,90.95
3492,80.83
3493,46.02
3494,71.62
3495,77.24
3496,79.4
3497,94.87
3498,93.81
3499,75.29
3500,62.09
3501,99.86
3502,86.98
3503,92.91
3504,93.15
3505,53.32
3506,49.85
3507,54.72
3508,92.06
3509,99.74
3510,108.01
3511,85.53
3512,108.04
3513,93.24
3514,88.24
3515,108.2
3516,92.11
3517,52.62
3518,63.04
3519,39.12
3520,49.81
3521,21.86
3522,99.59
3523,90.9
3524,95.92
3525,112.91
3526,106.64
3527,79.05
3528,61.65
3529,115.07
3530,158.39
3531,125.84
3532,64.42
3533,76.13
3534,79.42
3535,69.0
3536,99.73
3537,59.04
3538,80.94
3539,112.34
3540,90.81
3541,53.83
3542,62.13
3543,97.47
3544,88.89
3545,77.98
3546,77.87
3547,73.37
3548,70.02
3549,76.18
3550,121.36
3551,91.77
3552,75.14
3553,55.0
3554,14.76
3555,29.07
3556,58.35
3557,33.32
3558,67.84
3559,95.86
3560,72.66
3561,96.13
3562,85.93
3563,54.9
3564,83.72
3565,91.32
3566,83.07
3567,59.73
3568,95.2
3569,56.37
3570,8.11
3571,105.59
3572,95.0
3573,35.08
3574,71.52
3575,102.27
3576,85.52
3577,35.51
3578,83.04
3579,103.01
3580,112.0
3581,101.68
3582,112.72
3583,101.72
3584,90.33
3585,111.35
3586,141.18
3587,124.69
3588,105.79
3589,75.06
3590,106.76
3591,93.43
3592,125.87
3593,164.78
3594,231.09
3595,159.62
3596,113.39
3597,114.47
3598,114.17
3599,121.77
3600,166.12
3601,150.09
3602,122.02
3603,124.17
3604,94.36
3605,63.48
3606,104.59
3607,123.99
3608,115.03
3609,123.32
3610,111.3
3611,76.02
3612,3.97
3613,55.01
3614,112.75
3615,119.99
3616,96.07
3617,130.25
3618,104.24
3619,94.59
3620,109.15
3621,144.07
3622,182.47
3623,106.2
3624,86.37
3625,71.51
3626,99.07
3627,99.59
3628,149.93
3629,266.54
3630,395.34
3631,178.47
3632,101.23
3633,46.85
3634,48.67
3635,86.3
3636,54.97
3637,52.03
3638,76.37
3639,22.14
3640,22.93
3641,59.1
3642,102.49
3643,98.63
3644,112.89
3645,121.71
3646,122.64
3647,105.28
3648,78.16
3649,62.1
3650,0.95
3651,92.91
3652,89.94
3653,120.79
3654,72.24
3655,25.16
3656,58.29
3657,104.53
3658,121.53
3659,112.43
3660,101.89
3661,110.07
3662,129.2
3663,126.82
3664,222.18
3665,148.1
3666,146.32
3667,134.15
3668,128.72
3669,231.36
3670,168.46
3671,161.45
3672,103.94
3673,78.9
3674,99.33
3675,101.46
3676,60.17
3677,106.37
3678,108.13
3679,131.53
3680,141.02
3681,135.45
3682,137.13
3683,154.51
3684,142.42
3685,141.77
3686,150.09
3687,121.18
3688,108.81
3689,128.42
3690,121.84
3691,120.01
3692,154.32
3693,172.12
3694,179.14
3695,133.66
3696,132.65
3697,153.42
3698,132.45
3699,110.83
3700,94.95
3701,90.8
3702,70.32
3703,91.04
3704,91.05
3705,139.76
3706,135.7
3707,126.03
3708,128.77
3709,123.65
3710,91.12
3711,106.45
3712,107.77
3713,78.55
3714,89.82
3715,103.99
3716,90.69
3717,77.21
3718,112.86
3719,125.3
3720,124.87
3721,125.14
3722,121.23
3723,92.92
3724,72.03
3725,99.11
3726,90.14
3727,104.39
3728,108.3
3729,73.52
3730,14.96
3731,54.96
3732,129.88
3733,111.78
3734,114.53
3735,98.97
3736,88.34
3737,84.51
3738,11.68
